id,revenue,runtime,popularity
87825,0,111.0,13.401
11775,119940815,100.0,13.563
11015,33956608,110.0,15.544
8838,93107289,111.0,17.078
786,47383689,122.0,17.119
438650,59213931,119.0,59.593
9932,55003135,96.0,14.222
17332,31720158,109.0,14.262
123553,95396573,130.0,32.509
4958,39459427,126.0,14.557
10052,52322400,104.0,15.899
38321,78309131,87.0,19.408
9513,141702264,86.0,19.893
11679,71073932,101.0,82.023
8413,26673242,96.0,18.005
14411,80767884,86.0,25.026
9009,25473093,105.0,17.058
24428,1519557910,143.0,98.751
9676,49111202,121.0,13.236
11374,0,122.0,11.284
8285,39031337,103.0,12.487
2100,27642707,131.0,13.268
2309,62803180,106.0,20.143
10384,14828081,91.0,12.815
9664,17834865,138.0,15.009
137321,30800231,118.0,10.709
9713,12069719,114.0,11.167
11260,50650079,90.0,14.452
13922,10166502,132.0,11.969
333667,9420546,90.0,19.232
210860,30418560,106.0,21.806
2312,0,127.0,15.376
9839,0,127.0,10.942
381902,193677158,120.0,8.755
466081,2602652,109.0,22.603
458576,0,104.0,45.661
347969,0,119.0,51.744
370567,87625666,86.0,26.544
454294,32140970,120.0,32.894
293660,783100000,108.0,84.452
190859,542307423,133.0,41.499
257445,158162788,103.0,38.334
1370,189015611,102.0,38.221
11860,53672080,127.0,15.124
72431,50365377,125.0,20.42
9007,102854431,95.0,19.498
613130,0,12.0,0.84
889,59468275,90.0,17.73
4942,41299492,114.0,12.493
594530,0,7.0,158.337
24438,85280250,103.0,11.496
8881,0,134.0,10.035
4564,415252786,145.0,30.617
35791,300228084,97.0,1.387
87428,58058367,116.0,29.171
1813,152944660,144.0,21.753
71676,132563930,95.0,40.005
666750,0,97.0,189.934
10589,61347797,97.0,14.047
1722,62112895,131.0,10.512
224141,212902372,125.0,22.494
9506,195745823,106.0,16.036
10022,198636868,95.0,21.03
11358,57223890,86.0,20.463
334298,0,111.0,21.634
475557,1074251311,122.0,332.89
13,677387716,142.0,37.005
6477,361366633,92.0,32.886
424694,894027543,135.0,78.893
8488,368100420,118.0,22.317
1597,330444045,108.0,26.909
1402,307077295,117.0,24.594
10530,346079773,81.0,25.706
618354,0,86.0,147.572
9327,128769345,95.0,16.167
341174,378827494,118.0,42.213
109424,95000000,134.0,18.179
10603,174463257,93.0,21.776
8273,231449203,103.0,39.008
392044,351839303,114.0,25.644
156022,192330738,132.0,42.852
337167,368307760,105.0,67.767
8839,287928194,100.0,28.574
35056,152263880,97.0,12.873
7303,154906693,105.0,17.094
8963,157387195,116.0,13.331
9315,223387299,98.0,16.214
8984,214015089,123.0,28.006
795,198685114,114.0,19.709
116149,259207227,96.0,24.663
470052,0,69.0,0.6
2164,196567262,121.0,23.189
24,180899045,111.0,27.217
11353,98625775,97.0,11.449
393,152159461,136.0,23.135
9618,63408614,104.0,20.234
9374,149022650,104.0,15.775
8584,56932305,110.0,17.999
2320,121969216,133.0,15.528
175574,110000000,91.0,20.717
8077,159773545,114.0,27.093
1729,127906624,104.0,25.983
9833,154648887,143.0,16.274
145220,80383290,112.0,14.035
8818,141047179,134.0,14.305
313297,76249438,102.0,31.623
64686,150962475,119.0,29.382
42297,89519773,119.0,14.411
10586,38619405,109.0,14.01
3580,113020255,141.0,30.886
80035,68267862,98.0,14.497
10632,34234008,94.0,13.95
402,352927224,127.0,23.938
1792,65784503,119.0,12.439
13260,33472850,91.0,14.28
520901,0,97.0,110.271
201085,74679822,119.0,26.692
72197,118338361,88.0,13.596
8202,53321673,93.0,22.148
12123,60209334,107.0,16.006
9566,18626419,116.0,11.312
4517,74237563,114.0,15.771
19724,0,107.0,11.52
16072,12923936,214.0,12.181
34314,11466088,100.0,9.962
70074,9489829,92.0,22.953
1717,9450897,125.0,12.426
14623,28283637,95.0,10.638
2841,0,133.0,11.287
1950,5761917,124.0,9.778
9769,1060056,137.0,32.056
10375,6632383,96.0,13.794
8536,190458706,127.0,26.402
36586,155010032,117.0,27.792
1819,130431368,108.0,14.344
11321,168167691,123.0,18.144
242,136766062,170.0,25.609
9621,52034889,123.0,16.579
8046,7266209,121.0,11.474
486131,21360215,111.0,44.972
6519,110803676,104.0,15.719
22803,126690726,109.0,25.925
261023,98837872,122.0,15.159
9444,139804348,94.0,24.837
824,179213434,127.0,18.773
11456,54249294,89.0,16.773
3683,65900249,135.0,14.287
285923,25422088,191.0,14.721
13701,0,121.0,11.907
97630,132820716,157.0,17.703
640,352114312,141.0,29.061
11631,609841637,108.0,21.236
9767,205668210,106.0,17.782
32856,216485654,125.0,18.972
36557,599045960,144.0,51.227
49520,75450437,112.0,21.237
8741,98126565,171.0,17.851
1850,47434430,118.0,12.352
26389,52826594,92.0,16.821
11817,37713879,104.0,16.303
2123,149270999,116.0,30.612
9907,116476887,90.0,18.672
399360,35808437,97.0,63.555
9969,47231070,93.0,23.889
516486,0,91.0,316.288
38050,127869379,106.0,15.988
18239,709827462,131.0,66.854
808,484409218,90.0,82.484
214756,215863606,115.0,87.771
187017,188441614,112.0,27.483
8367,390493908,143.0,22.307
9390,273552592,138.0,19.046
274167,242786137,96.0,23.408
2898,314178011,138.0,15.258
10312,202292902,115.0,15.971
302699,216972543,107.0,32.542
109443,173649015,119.0,15.188
37686,260095986,112.0,19.138
2022,171269535,96.0,18.541
462,256271286,131.0,15.528
480530,214215889,130.0,80.869
381719,351266433,93.0,36.404
9919,177371441,116.0,18.613
628,223664608,123.0,28.579
504172,174804407,117.0,23.94
10201,223241637,104.0,21.507
225574,222809600,106.0,30.635
9441,159710793,124.0,15.007
151960,219788712,91.0,23.724
6877,128406887,97.0,16.049
619278,0,106.0,62.974
378236,216909830,86.0,67.907
50646,142851197,118.0,28.606
446354,179769467,116.0,21.36
2112,161626121,100.0,22.773
10329,152022101,109.0,15.798
13811,155446362,121.0,26.372
10320,161451538,110.0,27.268
74465,120081841,124.0,18.391
60308,110206216,134.0,20.392
8920,200804534,80.0,35.862
13673,0,99.0,29.918
752,132511035,132.0,56.489
6950,189859560,127.0,18.624
13836,106303988,98.0,16.491
10145,117592831,91.0,15.701
11451,66002004,101.0,21.604
6038,88323487,115.0,16.389
218836,151165787,83.0,19.17
627093,0,87.0,45.612
71552,234989584,113.0,42.139
542224,0,87.0,39.807
46529,149878437,109.0,25.608
12103,100020092,113.0,14.548
300671,69411370,144.0,38.876
2251,119137784,124.0,20.912
337170,133511855,115.0,21.96
231,93974620,128.0,13.961
1577,129394835,94.0,17.947
228326,97437106,95.0,57.686
66,50068310,121.0,12.976
9754,82800000,105.0,18.854
13680,147880543,110.0,33.658
4421,48169156,125.0,15.164
216282,160602194,89.0,19.404
205587,83719388,141.0,30.176
588,97607453,125.0,31.845
522938,91490353,89.0,146.85
10393,50054511,118.0,14.325
9631,44547681,140.0,18.201
308266,86234523,114.0,32.989
306,119208989,105.0,11.778
928,41482207,106.0,19.812
6623,110463140,124.0,12.714
2116,55495563,105.0,21.787
9801,262500000,108.0,15.69
632304,0,88.0,28.915
14199,69425966,92.0,29.732
9624,49000000,102.0,12.573
22832,60462347,99.0,38.434
4599,49718611,119.0,12.507
290250,62788218,116.0,16.583
10390,46112640,137.0,11.683
9745,0,101.0,15.66
38579,83761844,87.0,17.485
9879,113309743,115.0,14.662
44603,105197635,129.0,17.989
11892,56714147,120.0,15.876
9691,30303072,132.0,22.075
384680,29819114,134.0,21.832
329833,55969000,100.0,17.606
13813,51155219,137.0,16.04
1248,82169884,121.0,5.2
12220,58900031,95.0,13.516
72710,63327201,125.0,21.007
10782,42792561,98.0,22.291
241554,71561644,114.0,25.929
9573,31794718,110.0,14.505
4959,60161391,118.0,12.829
10061,42277365,97.0,14.694
704630,0,105.0,173.844
446791,56996304,132.0,19.427
421,34808403,119.0,13.245
10386,23159305,86.0,29.394
456740,44664690,121.0,79.785
38319,26121638,102.0,13.25
302401,37357216,134.0,21.757
69668,38502340,84.0,13.435
316152,25035950,140.0,21.449
18501,40828540,95.0,17.187
13498,21577624,100.0,15.758
11615,38955598,130.0,27.225
109491,60052138,124.0,20.357
11968,44434439,110.0,15.847
2252,56106607,100.0,15.537
11212,16671505,99.0,18.902
10047,66976317,158.0,18.686
38363,25806953,108.0,13.277
47327,28931401,105.0,16.082
9770,10541523,114.0,10.74
10533,10382407,135.0,10.666
455957,0,89.0,16.778
11863,9851610,95.0,9.871
15268,12764201,97.0,13.038
9275,0,109.0,11.261
387592,53431158,89.0,24.356
18947,36348784,135.0,11.12
12634,6808550,88.0,11.482
10416,0,105.0,12.739
535167,0,126.0,35.674
416153,0,93.0,44.452
466622,0,109.0,93.232
181283,3324330,137.0,35.082
10529,7033683,115.0,24.149
671583,0,96.0,281.604
8584,56932305,110.0,17.999
499701,116826172,102.0,112.326
508570,0,95.0,135.989
198184,104399548,120.0,70.441
9548,20423389,104.0,11.017
96724,68929150,130.0,14.132
89,474171806,127.0,33.94
565,249348933,115.0,28.825
1900,207515725,147.0,17.513
4547,197079546,111.0,20.069
260346,325771424,109.0,73.732
338967,122801777,99.0,151.475
913,124305181,113.0,12.355
491418,14700000,118.0,32.249
9481,151493655,118.0,19.836
6415,108000000,114.0,15.654
23023,112462508,101.0,16.865
9896,85498534,112.0,17.002
5176,70016220,122.0,22.123
167,50315140,120.0,15.484
11232,76019048,118.0,12.464
1636,90383208,93.0,20.334
1389,77745568,123.0,16.849
2148,25928721,127.0,11.639
458897,73279888,118.0,112.516
7555,113244290,92.0,62.55
325789,15436808,127.0,10.719
8592,103738726,105.0,11.494
329865,203388186,116.0,43.594
9894,102825796,96.0,14.272
2758,48919043,94.0,31.873
82700,243843127,100.0,24.978
11091,35743308,132.0,13.381
5393,38085778,87.0,13.945
2103,30002758,99.0,10.489
20533,10539000,81.0,18.105
9095,12379402,104.0,13.382
14001,22217407,89.0,45.881
31011,2331721,156.0,20.322
8874,299288605,105.0,13.439
11467,138191428,102.0,12.066
199,150000000,111.0,15.991
320,113714830,118.0,18.029
146233,122126687,153.0,23.312
10684,100860818,117.0,15.223
113464,5200000,140.0,4.195
42949,0,101.0,16.6
1624,302710615,86.0,22.435
9487,363258859,95.0,39.398
82675,376141306,91.0,39.769
888,341631208,91.0,27.251
4256,220673217,84.0,32.316
1493,212000000,111.0,17.275
353616,184724494,93.0,23.218
88751,101702060,93.0,29.378
9944,195268056,141.0,22.291
11130,95149435,113.0,24.552
7350,175372502,97.0,16.601
10731,117615211,119.0,13.823
64328,165184237,103.0,19.734
9869,178051587,117.0,17.042
4379,154749918,101.0,17.324
2034,104876233,122.0,23.868
346685,173185859,112.0,17.137
926,90683916,102.0,12.764
4248,141220678,83.0,38.049
335984,259239658,164.0,86.867
7214,76669806,136.0,19.347
27573,136000000,110.0,15.023
1537,94935764,99.0,19.644
9360,136000000,89.0,37.28
834,111476513,106.0,34.422
501907,67760877,109.0,22.674
6282,113916474,100.0,20.342
508,244931766,135.0,24.963
71880,149673788,91.0,22.84
2636,170362582,110.0,18.813
384682,114501299,105.0,23.314
10478,53854588,135.0,9.958
13499,72028752,90.0,13.026
9981,56070433,95.0,14.031
7453,104478416,109.0,16.072
7737,148412065,94.0,7.919
15045,48563556,93.0,16.295
82525,82966152,131.0,12.339
8987,94216343,111.0,15.024
232672,123494610,117.0,33.225
402529,44922302,139.0,21.173
17379,38399961,112.0,16.844
2207,65664721,105.0,17.017
11359,0,96.0,15.411
9759,56422687,94.0,18.349
501170,72281712,152.0,43.574
9906,55181129,88.0,22.577
9486,160583018,88.0,19.847
841,30925690,137.0,23.877
20856,57881056,86.0,17.937
4688,29625761,133.0,14.687
4148,75225693,119.0,15.95
9381,72108608,101.0,15.206
292011,33904605,131.0,27.041
3035,12000000,71.0,12.879
9625,0,92.0,11.69
454458,27530241,87.0,59.385
9304,21075014,117.0,9.45
5955,29400000,123.0,12.24
9826,17300889,100.0,13.072
24122,21791288,95.0,17.452
11439,60331447,128.0,14.052
21355,0,117.0,10.895
13184,42487390,99.0,14.96
10858,13681765,192.0,12.036
49049,41037742,95.0,19.283
23514,24000000,120.0,10.56
9457,11203026,106.0,19.624
351044,12780692,116.0,17.776
58233,160078586,101.0,20.912
12412,9323833,160.0,11.768
2185,8493890,85.0,10.939
1494,78568977,114.0,15.864
6639,4607608,139.0,12.629
413518,17133446,120.0,197.11
38153,2154540,103.0,7.041
116977,73706,87.0,9.118
68734,232324128,120.0,21.225
5503,368875760,131.0,21.903
1369,300400432,96.0,43.49
819,165615285,147.0,20.16
37950,48190704,99.0,30.271
9623,22754725,118.0,12.911
228967,12342632,112.0,29.979
10935,3484331,219.0,9.53
136795,158674180,117.0,23.746
711,80049764,136.0,12.501
170,85720385,113.0,30.889
10027,50871113,103.0,21.298
11812,68696770,84.0,15.767
446807,35164920,117.0,23.298
258230,47309313,108.0,16.893
27582,51070807,93.0,21.316
37233,270248367,154.0,15.118
64688,201585328,109.0,24.117
509,363889678,124.0,22.818
331482,191540586,135.0,48.349
7443,224834564,84.0,28.034
5966,178311729,90.0,16.579
11066,70100000,117.0,11.888
18480,0,83.0,22.078
8095,71000000,248.0,17.711
373569,60845711,90.0,14.578
87826,73100172,105.0,17.209
11560,63781810,115.0,14.107
25189,0,126.0,9.631
49730,89162162,100.0,31.966
2637,55305279,119.0,14.565
709,156167015,133.0,27.496
497582,0,123.0,898.868
54054,36893721,91.0,11.389
2749,56359980,120.0,14.685
1830,72617068,122.0,23.919
9607,20915465,104.0,18.861
177572,657827828,102.0,84.422
49527,46221189,102.0,19.275
46528,11087569,100.0,16.823
14908,4529843,108.0,9.891
27936,14000000,100.0,10.944
21435,0,95.0,7.31
280391,0,100.0,6.03
65,242875078,110.0,35.04
504608,167323950,121.0,32.111
9476,117487473,132.0,23.54
10610,0,88.0,18.212
73937,7448385,100.0,10.613
745,672806292,107.0,28.906
9522,285176741,119.0,17.756
38575,357852395,140.0,45.136
458156,326709727,131.0,197.184
216015,571006128,125.0,76.176
546554,309232797,131.0,56.848
18240,317375031,108.0,33.919
168672,251171807,138.0,23.734
11007,190212113,98.0,17.665
240832,458863600,89.0,69.105
193756,149295601,121.0,28.31
165,332000000,108.0,34.027
10398,177841558,105.0,15.885
12279,197011982,84.0,25.742
1645,152266007,149.0,20.772
11287,132440069,128.0,14.415
259693,320392818,134.0,55.098
37799,224920315,121.0,24.652
24803,129540499,123.0,15.049
10184,178866158,129.0,17.127
324552,171539887,122.0,92.426
323675,124827316,102.0,26.396
4257,178262620,83.0,32.817
257091,111811453,100.0,25.468
4234,161834276,116.0,24.611
196,244527583,119.0,24.813
302946,155160045,128.0,30.64
100042,169837010,110.0,31.884
193610,196781193,109.0,24.857
604598,0,26.0,1.825
9036,120455994,120.0,16.219
1213,128798265,139.0,10.689
257211,194564672,121.0,26.08
9361,75505856,112.0,22.751
1677,124731534,152.0,18.249
187,158733820,124.0,22.916
296098,165478348,141.0,17.841
7461,151161491,90.0,12.139
16538,91980359,105.0,13.099
9889,141069860,114.0,17.878
820,205405498,189.0,16.73
11565,138259062,99.0,22.306
423204,146661977,122.0,96.515
463821,131457147,105.0,41.519
324786,175302354,139.0,104.716
6073,147845033,123.0,14.664
19912,186167139,82.0,34.737
16996,136267476,102.0,22.379
48138,130786397,113.0,20.483
32823,90029656,109.0,13.556
4970,141591324,98.0,23.224
8007,91753202,106.0,18.503
50348,85412898,119.0,13.407
4380,170128460,107.0,24.865
721138,0,0.0,113.254
68179,74597643,89.0,15.284
11551,54682547,110.0,17.895
10336,87840042,96.0,19.447
227159,107670357,108.0,28.678
11362,75395048,131.0,30.866
1124,109676311,130.0,26.126
2044,114830111,99.0,17.732
34851,127233108,107.0,25.716
71864,56012642,105.0,12.642
708,191185897,130.0,22.11
1579,120654337,139.0,54.559
11172,145896422,104.0,16.139
9930,93151591,116.0,11.103
1586,92913171,96.0,22.948
9913,93983911,104.0,15.668
209451,67347013,134.0,12.895
10761,106407672,101.0,16.582
11975,45916769,135.0,10.808
9096,45500797,106.0,11.444
11831,74000000,155.0,1.789
188161,86410000,116.0,25.801
55779,157887643,92.0,29.393
401469,73866088,129.0,32.483
11431,0,103.0,13.619
440,130290885,94.0,33.06
54318,103071443,112.0,20.649
225886,126069509,97.0,54.226
41446,97138686,111.0,28.595
11011,0,95.0,20.082
10641,0,103.0,12.155
39513,97552050,104.0,28.423
82687,41863726,95.0,12.312
62835,60965854,108.0,25.701
8224,96618699,123.0,17.956
399035,119942387,104.0,41.253
10385,51880044,94.0,10.457
10537,34416893,140.0,15.494
10154,0,102.0,11.866
454992,33562069,117.0,20.979
10647,55707411,122.0,18.164
635237,0,91.0,425.24
8457,0,102.0,14.987
388399,50548152,133.0,24.155
64685,55247881,129.0,11.68
8850,48063435,108.0,15.77
13387,108979549,104.0,30.756
38357,58785180,102.0,15.106
10060,46442528,117.0,19.394
459992,53847136,125.0,35.972
11398,30199105,117.0,13.576
64807,44907260,113.0,15.825
10391,0,107.0,13.068
1833,31670620,135.0,12.427
8970,29000000,90.0,9.342
335777,65146020,91.0,26.022
9306,49627779,96.0,11.487
11370,27053815,104.0,12.426
173897,312242626,107.0,2.08
12184,78269970,115.0,20.321
345914,0,88.0,15.73
1921,65754228,119.0,15.872
1683,62771059,99.0,71.252
23047,91627228,95.0,22.042
11858,24332324,128.0,9.089
18937,38172500,86.0,17.411
13536,22433915,108.0,10.533
15556,0,128.0,10.689
278924,125729635,99.0,40.581
10718,46546197,84.0,20.437
10315,46471023,87.0,23.585
412988,27506452,91.0,20.898
10802,20350754,131.0,17.826
11062,0,111.0,10.176
78698,24719215,107.0,10.703
80278,198087212,113.0,27.311
72358,22044277,91.0,15.77
407448,23355100,143.0,13.575
1887,60474340,123.0,17.537
399402,31672678,122.0,61.656
10461,19412993,102.0,12.962
6071,0,101.0,11.238
331313,29918745,105.0,16.759
16643,16872671,103.0,10.772
12704,14375181,107.0,10.38
2687,14358033,99.0,11.418
8915,19643086,111.0,8.549
24418,28169671,109.0,16.171
11025,23400000,91.0,11.317
30943,28121100,106.0,10.578
8849,35060882,103.0,16.159
9544,18902015,101.0,13.706
14655,0,103.0,11.912
266396,13644292,115.0,14.99
19898,20645327,108.0,19.203
7288,19322135,89.0,12.759
115348,13785015,106.0,12.114
24575,7000000,115.0,7.822
256040,90747520,158.0,36.727
430040,32517248,103.0,45.855
4965,8694320,102.0,14.414
228066,34227298,109.0,13.447
472674,0,149.0,23.243
15074,10959475,93.0,10.738
56715,0,88.0,14.134
110415,86758912,127.0,30.387
1272,32017803,107.0,15.174
11934,2800000,111.0,11.424
293767,30930984,113.0,14.93
58,1065659812,151.0,82.037
20542,0,94.0,13.497
5353,0,101.0,11.627
9978,23937870,93.0,14.399
12289,127814609,150.0,13.659
26486,0,90.0,7.995
19495,0,112.0,4.984
77459,0,90.0,19.174
32985,19652185,104.0,22.631
401200,0,118.0,12.864
340945,2158568,128.0,27.063
257932,0,88.0,19.29
351460,0,101.0,28.942
614927,0,,0.6
550440,0,99.0,89.762
15416,0,72.0,3.68
24420,101344412,108.0,16.18
9531,75850624,125.0,18.644
1257,69485490,102.0,13.739
62214,35287788,87.0,34.193
9099,0,90.0,13.064
452832,14454622,102.0,19.86
4141,26820641,86.0,15.745
8842,6432551,106.0,10.895
44865,64076736,130.0,19.435
9799,207283925,106.0,3.854
11529,180622424,108.0,15.217
20943,321682600,96.0,17.129
9488,119723358,100.0,22.831
193,120000000,118.0,10.813
268531,125289450,89.0,35.838
256961,107597242,94.0,27.928
620460,0,10.0,0.6
356305,118034273,111.0,26.058
55787,117094902,120.0,12.712
38408,105610124,114.0,18.945
430040,32517248,103.0,45.855
87421,98337295,119.0,28.269
10833,0,123.0,15.996
1957,51801187,114.0,15.65
299687,109906372,112.0,30.688
13455,45465299,111.0,21.1
96721,90247624,123.0,18.861
5852,29700000,102.0,12.676
12312,24516772,99.0,14.652
438799,41657844,110.0,50.25
622,58401898,133.0,16.71
395991,25754775,133.0,30.046
11306,17380126,118.0,11.292
1091,19629760,109.0,39.061
12508,16991902,105.0,17.06
487680,0,104.0,43.595
10534,10300000,129.0,10.805
13600,17869048,90.0,15.843
10871,6482195,118.0,9.221
440161,13143056,122.0,16.551
13503,0,110.0,8.739
14324,5410749,93.0,15.054
440472,111353135,126.0,29.56
76494,79700000,110.0,13.006
68722,28258060,137.0,17.394
14325,9793496,130.0,12.712
8966,393616788,122.0,77.554
138832,269994119,110.0,28.072
312221,173567581,133.0,51.189
23168,154026136,125.0,32.763
227735,52424533,107.0,12.733
445571,117501013,100.0,31.043
4944,163720069,96.0,16.343
10096,96455697,98.0,24.591
97006,0,111.0,9.328
10488,100076342,96.0,13.483
259694,112343513,110.0,21.662
23742,55583804,107.0,15.562
48171,96047633,114.0,22.821
11802,64762724,81.0,15.72
334,48451803,189.0,15.521
24615,0,74.0,28.616
18122,5873871,99.0,9.882
332562,433888866,136.0,40.264
45772,189712432,84.0,20.137
8470,102244770,116.0,24.976
11001,117758500,93.0,18.85
36670,160000000,134.0,18.77
23048,64572262,101.0,16.437
2163,50159144,95.0,11.032
227735,52424533,107.0,12.733
345920,88528280,97.0,18.34
8409,44350926,109.0,15.789
2155,32168970,124.0,11.305
10219,0,127.0,10.546
31908,13323144,130.0,9.094
782,12532777,106.0,21.917
75531,3003296,95.0,4.653
14756,21888598,108.0,16.34
45054,0,112.0,8.504
157843,1592853,128.0,12.368
9776,37788228,95.0,13.928
346364,701796444,135.0,86.52
18785,469310836,100.0,63.279
22881,309208309,129.0,48.473
268,411348924,126.0,43.779
817,312016858,95.0,17.495
44264,252276927,110.0,14.691
943,321731527,118.0,21.076
2109,244386864,98.0,28.302
109431,173965010,111.0,17.622
350,326551094,109.0,41.256
227159,107670357,108.0,28.678
10054,147934180,88.0,22.816
271718,140795793,125.0,22.936
140823,112544580,125.0,13.146
152,139000000,132.0,16.988
535292,47088457,99.0,77.595
9029,170000000,99.0,18.63
1598,182300000,128.0,16.905
409,231976425,162.0,18.492
15189,117000198,100.0,17.017
11638,68915888,105.0,13.653
89492,88058786,134.0,12.866
2118,126216940,138.0,19.52
11459,86369815,100.0,27.086
721452,0,105.0,406.336
377,25504513,91.0,41.987
8843,104155843,107.0,16.042
9348,113374103,108.0,23.957
9957,0,80.0,19.537
39486,60251371,123.0,19.908
9313,182968902,132.0,19.366
50544,149542245,109.0,23.01
325133,108758521,91.0,32.759
1273,95608995,87.0,17.198
609338,0,90.0,26.125
400535,75836683,123.0,64.633
22949,96753696,88.0,14.702
1883,48169908,202.0,11.648
243688,95437994,93.0,32.854
442062,92503612,90.0,59.719
429351,67131266,130.0,59.929
12437,92158961,92.0,32.329
11648,58405313,98.0,14.614
2959,69307224,91.0,15.317
9366,124909762,147.0,15.645
13051,85416905,100.0,16.197
1576,102984862,100.0,20.585
5516,0,104.0,11.664
49022,65090821,112.0,15.409
2447,0,101.0,15.615
49530,173930596,109.0,38.055
34806,77477008,106.0,14.523
88794,84606030,137.0,14.794
10862,36779296,106.0,10.389
347375,66308758,95.0,52.778
268920,51680201,87.0,14.236
321741,50363790,123.0,13.419
379149,145374099,113.0,31.906
2288,115505027,104.0,23.259
11667,99423521,102.0,16.055
11469,33422806,95.0,14.032
23479,35323292,102.0,8.126
423,120072577,150.0,29.824
10066,68766121,113.0,32.798
768,74558115,122.0,22.884
429300,4230000,96.0,29.803
13515,72436439,110.0,20.392
346672,81093313,91.0,45.262
11979,45479110,101.0,14.624
35019,123276807,109.0,26.646
8090,52659594,101.0,12.734
169,57120318,108.0,30.067
59965,82087155,106.0,21.966
3604,27107960,111.0,22.044
11918,25871834,85.0,16.809
11622,40263020,112.0,13.085
94348,30353232,101.0,13.478
9541,36098382,102.0,14.094
8197,25105255,155.0,10.508
95610,211952420,123.0,15.892
336004,4100000,93.0,20.908
10410,0,140.0,13.222
279641,23083334,112.0,9.462
14442,0,96.0,26.241
249070,81967450,96.0,34.714
400617,47756590,130.0,18.789
8836,68369434,104.0,15.684
49526,31083599,91.0,12.686
98357,19701164,109.0,17.4
14175,61746888,76.0,15.377
11004,0,111.0,12.646
10012,19294901,97.0,61.205
6575,18317151,96.0,16.045
9093,29882645,132.0,13.544
35169,36236710,92.0,12.139
119283,46216641,118.0,16.3
11823,41512007,98.0,9.812
14805,0,119.0,12.467
11849,15185241,107.0,12.667
4515,63215872,92.0,12.623
18886,14587732,115.0,10.309
8967,54674226,139.0,18.306
13496,13678913,94.0,12.156
77875,0,106.0,14.27
14113,12506188,83.0,20.327
6440,0,111.0,13.394
18320,31878891,105.0,12.116
144336,22126842,110.0,20.444
37498,0,91.0,12.017
22787,17976667,101.0,70.913
239573,14431253,91.0,13.513
285783,61181942,123.0,16.855
1381,15304890,96.0,16.069
192136,27333835,141.0,12.704
13056,10089373,102.0,19.83
37632,0,89.0,21.611
9726,42064105,118.0,13.493
267193,27979040,83.0,18.237
372343,43203413,119.0,18.039
9280,16838910,114.0,11.232
49478,0,103.0,6.181
5653,29413900,123.0,21.391
45958,25147786,148.0,10.178
20763,4651977,114.0,10.362
9702,0,180.0,48.314
270010,4212494,97.0,14.553
9311,0,121.0,7.847
77875,0,106.0,14.27
26843,1500000,173.0,8.232
11876,15000000,135.0,8.023
22267,635096,138.0,8.629
127493,2106557,96.0,19.39
70578,9612469,91.0,15.848
1969,18381890,93.0,13.77
426253,0,94.0,10.465
310706,0,100.0,1.4
71469,64626786,89.0,15.633
339403,226945087,113.0,70.672
198663,348319861,113.0,90.991
228205,63013281,128.0,23.169
10436,32255440,138.0,10.546
12429,202404009,100.0,28.565
445651,41142379,105.0,61.437
2162,11263966,101.0,10.637
2900,19598588,109.0,13.062
21311,14400327,114.0,9.348
202575,64197205,85.0,18.038
524047,163894,119.0,64.09
18254,40382659,195.0,11.542
881,243240178,138.0,16.498
9600,173959438,98.0,20.033
10877,79958599,101.0,17.542
316023,77068246,98.0,23.587
85446,140470746,99.0,26.65
326,62022014,105.0,19.742
7220,54700105,124.0,26.652
10685,0,96.0,11.958
535292,47088457,99.0,77.595
625568,39238300,90.0,91.973
72387,40346186,94.0,26.429
13460,22472631,108.0,17.747
12596,8408835,124.0,10.022
9763,27610873,118.0,18.913
157841,9494789,105.0,12.407
218784,70958,92.0,13.239
55721,288383523,125.0,14.273
8055,113019290,124.0,18.169
87567,21819348,90.0,13.568
50647,24159934,98.0,12.106
10719,173398518,97.0,20.886
9294,152036382,123.0,12.313
109414,126041322,107.0,23.866
11888,81000000,99.0,15.19
9353,99255460,92.0,25.474
9647,60328558,101.0,11.445
22907,69055695,107.0,17.032
45612,147332697,93.0,22.055
10307,50041732,103.0,21.941
11978,48814909,129.0,26.647
460668,94539426,111.0,27.293
4108,43928932,92.0,30.292
38322,83615414,107.0,21.36
709621,0,86.0,184.655
3594,77566815,101.0,21.085
11519,31755742,118.0,13.546
12920,0,106.0,9.245
525661,53774397,108.0,39.339
59,60740827,96.0,14.068
124459,27437881,100.0,12.026
12106,18636537,107.0,15.181
11141,30016165,90.0,11.781
446021,31882724,142.0,21.681
19423,0,93.0,15.407
8649,0,121.0,11.036
31867,18409891,111.0,19.335
10253,75108998,90.0,12.009
1649,0,93.0,23.829
24662,3566637,75.0,13.292
32274,0,132.0,8.523
182,5914908,108.0,12.15
5494,0,93.0,9.997
28,150000000,147.0,27.121
334527,0,94.0,20.389
456165,0,107.0,10.636
109410,95020213,128.0,18.474
87502,161772375,138.0,16.463
2054,106269971,137.0,11.417
698,210308099,126.0,22.388
120467,174600318,100.0,24.74
400155,100176000,97.0,134.46
6488,53208180,103.0,8.348
449563,0,89.0,30.222
10559,68106245,118.0,18.557
11313,24185781,101.0,12.173
27569,15134293,105.0,11.113
408266,6901965,103.0,28.968
8012,115101622,105.0,12.488
43074,229147509,116.0,41.931
301528,1073394593,100.0,181.131
455207,237994561,121.0,28.478
556984,104048,130.0,143.523
9032,234801895,93.0,23.782
